features,model,best_params,best_estimator,train_RMSE,train_MAE,train_NSE,train_KGE,train_R2,train_MAPE,test_RMSE,test_MAE,test_NSE,test_KGE,test_R2,test_MAPE
SVMSelector,RF,"{'criterion': 'squared_error', 'n_estimators': 60}",RandomForestRegressor(n_estimators=60),0.6716300066122045,0.37158838587981674,0.9915671599856253,0.9817073572855144,0.9915671599856253,0.0506708915934536,2.310349691932876,1.2177693548387094,0.8344288344231342,0.9164716959124817,0.8344288344231342,0.14457039430506896
SVMSelector,SVM,"{'C': 15.0, 'gamma': 'auto', 'kernel': 'rbf'}","SVR(C=15.0, gamma='auto')",1.4456888033339848,0.8530316486947548,0.960928209461694,0.9595359450761346,0.960928209461694,0.14986286118199177,2.246234287766463,1.2660057910875364,0.8434909799248143,0.9180725988954234,0.8434909799248143,0.15846867877269535
SVMSelector,LR,{'fit_intercept': False},LinearRegression(fit_intercept=False),2.358340093319068,1.4207061777215744,0.896025570099491,0.9244615812666833,0.896025570099491,0.2113481982011773,2.5678531840112835,1.4050666265098237,0.7954640526162658,0.8739575083617838,0.7954640526162658,0.1732643212031578
SVMSelector,KNN,{'n_neighbors': 5},KNeighborsRegressor(),1.4453693952630713,0.8347259498787389,0.9609454724668112,0.9747869153786414,0.9609454724668112,0.11689914700991638,2.440391983321135,1.3493935483870967,0.8152653138605211,0.9033680448385593,0.8152653138605211,0.15901937198826374
SVMSelector,DT,{'criterion': 'squared_error'},DecisionTreeRegressor(),3.1238002638058513e-16,1.147918551734499e-16,1.0,1.0,1.0,4.530592606148291e-17,2.662429705266201,1.5215806451612905,0.7801200811418958,0.887717553454835,0.7801200811418958,0.20026734229780227
SVMSelector,AdaBoost,"{'loss': 'linear', 'n_estimators': 40}",AdaBoostRegressor(n_estimators=40),1.8411574181218107,1.4498695382211864,0.9366282758326359,0.8093737835174949,0.9366282758326359,0.3722184513795971,2.629410496935485,1.628746857174453,0.7855401230612002,0.7845724579661393,0.7855401230612002,0.25117848798848846
SVMSelector,MLP,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': 30, 'max_iter': 1600, 'solver': 'lbfgs'}","MLPRegressor(alpha=0.1, hidden_layer_sizes=30, max_iter=1600, solver='lbfgs')",1.34048714398952,0.7928429086439381,0.966407758371829,0.9749319542450607,0.966407758371829,0.11999793938977611,2.406842677008681,1.2628197376234929,0.8203096829699639,0.9089235336728323,0.8203096829699639,0.14816403175679327
