features,model,best_params,best_estimator,train_RMSE,train_MAE,train_NSE,train_KGE,train_R2,train_MAPE,test_RMSE,test_MAE,test_NSE,test_KGE,test_R2,test_MAPE
RFSelector,RF,"{'criterion': 'absolute_error', 'n_estimators': 80}","RandomForestRegressor(criterion='absolute_error', n_estimators=80)",1.6495484707035772,1.044520462813258,0.9491320961132699,0.9542759988096786,0.9491320961132699,0.16873969796564642,3.1193975118979917,1.82569939516129,0.6981642267818009,0.8497080322406642,0.6981642267818009,0.23812137401330805
RFSelector,SVM,"{'C': 5.0, 'gamma': 'auto', 'kernel': 'rbf'}","SVR(C=5.0, gamma='auto')",2.651328218882368,1.66441902820945,0.8685862926666807,0.9079021157742152,0.8685862926666807,0.25832835963741596,3.083188201582792,1.612591840767518,0.7051308495538953,0.8432836462042764,0.7051308495538953,0.18595407315954685
RFSelector,LR,{'fit_intercept': False},LinearRegression(fit_intercept=False),2.815650080887607,1.775863713199927,0.8517922065207781,0.89100075452722,0.8517922065207781,0.28532724447467583,3.173306896284483,1.6935639736180592,0.687641435120024,0.8161378353286042,0.687641435120024,0.20402379680272714
RFSelector,KNN,{'n_neighbors': 30},KNeighborsRegressor(n_neighbors=30),2.611066695668691,1.6558197251414712,0.8725471328292,0.9062418950209326,0.8725471328292,0.25516879195753345,3.065634855754547,1.6790559139784944,0.7084788165845468,0.8371613959588372,0.7084788165845468,0.206342159622865
RFSelector,DT,{'criterion': 'squared_error'},DecisionTreeRegressor(),1.3805109411993883,0.6845745082188089,0.9643718407347512,0.9745786040324843,0.9643718407347512,0.1286770925239181,3.3539948623635,2.0251422043010754,0.6510573509398909,0.8302137768253517,0.6510573509398909,0.2730621363743191
RFSelector,AdaBoost,"{'loss': 'linear', 'n_estimators': 60}",AdaBoostRegressor(n_estimators=60),2.628616920583449,1.7592282221920417,0.8708280316836327,0.8774039569091451,0.8708280316836327,0.3135846979149778,3.055115531038304,1.827897093663208,0.7104760176900509,0.8393493676960369,0.7104760176900509,0.2456804677683025
RFSelector,MLP,"{'activation': 'tanh', 'alpha': 0.1, 'hidden_layer_sizes': 10, 'max_iter': 1500, 'solver': 'adam'}","MLPRegressor(activation='tanh', alpha=0.1, hidden_layer_sizes=10, max_iter=1500)",2.686956752489252,1.7208637546514676,0.8650306887084045,0.8912643152371122,0.8650306887084045,0.2898751794305848,3.061527724944178,1.6363805412909982,0.7092594141763764,0.8362016011795186,0.7092594141763764,0.1931796939130081
